id,acronym,color_hex_triplet,name,graph_order,parent_structure_id,structure_id_path,parcellation_index
379,MY-sat,FFC6E2,"Medulla, behavioral state related",1010,354,/997/8/343/1065/354/379/,369
206,RM,FFC6E2,Nucleus raphe magnus,1011,379,/997/8/343/1065/354/379/206/,199
230,RPA,FFC6E2,Nucleus raphe pallidus,1012,379,/997/8/343/1065/354/379/230/,223
222,RO,FFC6E2,Nucleus raphe obscurus,1013,379,/997/8/343/1065/354/379/222/,215
512,CB,F0F080,Cerebellum,1014,8,/997/8/512/,502
528,CBX,F0F080,Cerebellar cortex,1015,512,/997/8/512/528/,518
1144,CBXmo,FFFC91,"Cerebellar cortex, molecular layer",1016,528,/997/8/512/528/1144/,1125
1145,CBXpu,FFFC91,"Cerebellar cortex, Purkinje layer",1017,528,/997/8/512/528/1145/,1126
1143,CBXgr,ECE754,"Cerebellar cortex, granular layer",1018,528,/997/8/512/528/1143/,1124
645,VERM,FFFC91,Vermal regions,1019,528,/997/8/512/528/645/,635
912,LING,FFFC91,Lingula (I),1020,645,/997/8/512/528/645/912/,902
10707,LINGmo,FFFC91,"Lingula (I), molecular layer",1021,912,/997/8/512/528/645/912/10707/,1163
10706,LINGpu,FFFC91,"Lingula (I), Purkinje layer",1022,912,/997/8/512/528/645/912/10706/,1162
10705,LINGgr,ECE754,"Lingula (I), granular layer",1023,912,/997/8/512/528/645/912/10705/,1161
920,CENT,FFFC91,Central lobule,1024,645,/997/8/512/528/645/920/,910
976,CENT2,FFFC91,Lobule II,1025,920,/997/8/512/528/645/920/976/,966
10710,CENT2mo,FFFC91,"Lobule II, molecular layer",1026,976,/997/8/512/528/645/920/976/10710/,1166
10709,CENT2pu,FFFC91,"Lobule II, Purkinje layer",1027,976,/997/8/512/528/645/920/976/10709/,1165
10708,CENT2gr,ECE754,"Lobule II, granular layer",1028,976,/997/8/512/528/645/920/976/10708/,1164
984,CENT3,FFFC91,Lobule III,1029,920,/997/8/512/528/645/920/984/,974
10713,CENT3mo,FFFC91,"Lobule III, molecular layer",1030,984,/997/8/512/528/645/920/984/10713/,1169
10712,CENT3pu,FFFC91,"Lobule III, Purkinje layer",1031,984,/997/8/512/528/645/920/984/10712/,1168
10711,CENT3gr,ECE754,"Lobule III, granular layer",1032,984,/997/8/512/528/645/920/984/10711/,1167
928,CUL,FFFC91,Culmen,1033,645,/997/8/512/528/645/928/,918
992,CUL4,FFFC91,Lobule IV,1034,928,/997/8/512/528/645/928/992/,982
10716,CUL4mo,FFFC91,"Lobule IV, molecular layer",1035,992,/997/8/512/528/645/928/992/10716/,1172
10715,CUL4pu,FFFC91,"Lobule IV, Purkinje layer",1036,992,/997/8/512/528/645/928/992/10715/,1171
10714,CUL4gr,ECE754,"Lobule IV, granular layer",1037,992,/997/8/512/528/645/928/992/10714/,1170
1001,CUL5,FFFC91,Lobule V,1038,928,/997/8/512/528/645/928/1001/,991
10719,CUL5mo,FFFC91,"Lobule V, molecular layer",1039,1001,/997/8/512/528/645/928/1001/10719/,1175
10718,CUL5pu,FFFC91,"Lobule V, Purkinje layer",1040,1001,/997/8/512/528/645/928/1001/10718/,1174
10717,CUL5gr,ECE754,"Lobule V, granular layer",1041,1001,/997/8/512/528/645/928/1001/10717/,1173
1091,"CUL4, 5",FFFC91,Lobules IV-V,1042,928,/997/8/512/528/645/928/1091/,1080
10722,"CUL4, 5mo",FFFC91,"Lobules IV-V, molecular layer",1043,1091,/997/8/512/528/645/928/1091/10722/,1178
10721,"CUL4, 5pu",FFFC91,"Lobules IV-V, Purkinje layer",1044,1091,/997/8/512/528/645/928/1091/10721/,1177
10720,"CUL4, 5gr",ECE754,"Lobules IV-V, granular layer",1045,1091,/997/8/512/528/645/928/1091/10720/,1176
936,DEC,FFFC91,Declive (VI),1046,645,/997/8/512/528/645/936/,926
10725,DECmo,FFFC91,"Declive (VI), molecular layer",1047,936,/997/8/512/528/645/936/10725/,1181
10724,DECpu,FFFC91,"Declive (VI), Purkinje layer",1048,936,/997/8/512/528/645/936/10724/,1180
10723,DECgr,ECE754,"Declive (VI), granular layer",1049,936,/997/8/512/528/645/936/10723/,1179
944,FOTU,FFFC91,Folium-tuber vermis (VII),1050,645,/997/8/512/528/645/944/,934
10728,FOTUmo,FFFC91,"Folium-tuber vermis (VII), molecular layer",1051,944,/997/8/512/528/645/944/10728/,1184
10727,FOTUpu,FFFC91,"Folium-tuber vermis (VII), Purkinje layer",1052,944,/997/8/512/528/645/944/10727/,1183
10726,FOTUgr,ECE754,"Folium-tuber vermis (VII), granular layer",1053,944,/997/8/512/528/645/944/10726/,1182
951,PYR,FFFC91,Pyramus (VIII),1054,645,/997/8/512/528/645/951/,941
10731,PYRmo,FFFC91,"Pyramus (VIII), molecular layer",1055,951,/997/8/512/528/645/951/10731/,1187
10730,PYRpu,FFFC91,"Pyramus (VIII), Purkinje layer",1056,951,/997/8/512/528/645/951/10730/,1186
10729,PYRgr,ECE754,"Pyramus (VIII), granular layer",1057,951,/997/8/512/528/645/951/10729/,1185
957,UVU,FFFC91,Uvula (IX),1058,645,/997/8/512/528/645/957/,947
10734,UVUmo,FFFC91,"Uvula (IX), molecular layer",1059,957,/997/8/512/528/645/957/10734/,1190
10733,UVUpu,FFFC91,"Uvula (IX), Purkinje layer",1060,957,/997/8/512/528/645/957/10733/,1189
10732,UVUgr,ECE754,"Uvula (IX), granular layer",1061,957,/997/8/512/528/645/957/10732/,1188
968,NOD,FFFC91,Nodulus (X),1062,645,/997/8/512/528/645/968/,958
10737,NODmo,FFFC91,"Nodulus (X), molecular layer",1063,968,/997/8/512/528/645/968/10737/,1193
10736,NODpu,FFFC91,"Nodulus (X), Purkinje layer",1064,968,/997/8/512/528/645/968/10736/,1192
10735,NODgr,ECE754,"Nodulus (X), granular layer",1065,968,/997/8/512/528/645/968/10735/,1191
1073,HEM,FFFC91,Hemispheric regions,1066,528,/997/8/512/528/1073/,1062
1007,SIM,FFFC91,Simple lobule,1067,1073,/997/8/512/528/1073/1007/,997
10674,SIMmo,FFFC91,"Simple lobule, molecular layer",1068,1007,/997/8/512/528/1073/1007/10674/,1130
10673,SIMpu,FFFC91,"Simple lobule, Purkinje layer",1069,1007,/997/8/512/528/1073/1007/10673/,1129
10672,SIMgr,ECE754,"Simple lobule, granular layer",1070,1007,/997/8/512/528/1073/1007/10672/,1128
1017,AN,FFFC91,Ansiform lobule,1071,1073,/997/8/512/528/1073/1017/,1006
1056,ANcr1,FFFC91,Crus 1,1072,1017,/997/8/512/528/1073/1017/1056/,1045
10677,ANcr1mo,FFFC91,"Crus 1, molecular layer",1073,1056,/997/8/512/528/1073/1017/1056/10677/,1133
10676,ANcr1pu,FFFC91,"Crus 1, Purkinje layer",1074,1056,/997/8/512/528/1073/1017/1056/10676/,1132
10675,ANcr1gr,ECE754,"Crus 1, granular layer",1075,1056,/997/8/512/528/1073/1017/1056/10675/,1131
1064,ANcr2,FFFC91,Crus 2,1076,1017,/997/8/512/528/1073/1017/1064/,1053
10680,ANcr2mo,FFFC91,"Crus 2, molecular layer",1077,1064,/997/8/512/528/1073/1017/1064/10680/,1136
10679,ANcr2pu,FFFC91,"Crus 2, Purkinje layer",1078,1064,/997/8/512/528/1073/1017/1064/10679/,1135
10678,ANcr2gr,ECE754,"Crus 2, granular layer",1079,1064,/997/8/512/528/1073/1017/1064/10678/,1134
1025,PRM,FFFC91,Paramedian lobule,1080,1073,/997/8/512/528/1073/1025/,1014
10683,PRMmo,FFFC91,"Paramedian lobule, molecular layer",1081,1025,/997/8/512/528/1073/1025/10683/,1139
10682,PRMpu,FFFC91,"Paramedian lobule, Purkinje layer",1082,1025,/997/8/512/528/1073/1025/10682/,1138
10681,PRMgr,ECE754,"Paramedian lobule, granular layer",1083,1025,/997/8/512/528/1073/1025/10681/,1137
1033,COPY,FFFC91,Copula pyramidis,1084,1073,/997/8/512/528/1073/1033/,1022
10686,COPYmo,FFFC91,"Copula pyramidis, molecular layer",1085,1033,/997/8/512/528/1073/1033/10686/,1142
10685,COPYpu,FFFC91,"Copula pyramidis, Purkinje layer",1086,1033,/997/8/512/528/1073/1033/10685/,1141
10684,COPYgr,ECE754,"Copula pyramidis, granular layer",1087,1033,/997/8/512/528/1073/1033/10684/,1140
1041,PFL,FFFC91,Paraflocculus,1088,1073,/997/8/512/528/1073/1041/,1030
10689,PFLmo,FFFC91,"Paraflocculus, molecular layer",1089,1041,/997/8/512/528/1073/1041/10689/,1145
10688,PFLpu,FFFC91,"Paraflocculus, Purkinje layer",1090,1041,/997/8/512/528/1073/1041/10688/,1144
10687,PFLgr,ECE754,"Paraflocculus, granular layer",1091,1041,/997/8/512/528/1073/1041/10687/,1143
1049,FL,FFFC91,Flocculus,1092,1073,/997/8/512/528/1073/1049/,1038
10692,FLmo,FFFC91,"Flocculus, molecular layer",1093,1049,/997/8/512/528/1073/1049/10692/,1148
10691,FLpu,FFFC91,"Flocculus, Purkinje layer",1094,1049,/997/8/512/528/1073/1049/10691/,1147
10690,FLgr,ECE754,"Flocculus, granular layer",1095,1049,/997/8/512/528/1073/1049/10690/,1146
519,CBN,F0F080,Cerebellar nuclei,1096,512,/997/8/512/519/,509
989,FN,FFFDBC,Fastigial nucleus,1097,519,/997/8/512/519/989/,979
91,IP,FFFDBC,Interposed nucleus,1098,519,/997/8/512/519/91/,86
846,DN,FFFDBC,Dentate nucleus,1099,519,/997/8/512/519/846/,836
589508455,VeCB,FFFDBC,Vestibulocerebellar nucleus,1100,519,/997/8/512/519/589508455/,1310
1009,fiber tracts,CCCCCC,fiber tracts,1101,997,/997/1009/,999
967,cm,CCCCCC,cranial nerves,1102,1009,/997/1009/967/,957
885,tn,CCCCCC,terminal nerve,1103,967,/997/1009/967/885/,875
949,von,CCCCCC,vomeronasal nerve,1104,967,/997/1009/967/949/,939
840,In,CCCCCC,olfactory nerve,1105,967,/997/1009/967/840/,830
1016,onl,CCCCCC,olfactory nerve layer of main olfactory bulb,1106,840,/997/1009/967/840/1016/,1005
21,lotg,CCCCCC,"lateral olfactory tract, general",1107,840,/997/1009/967/840/21/,19
665,lot,CCCCCC,"lateral olfactory tract, body",1108,21,/997/1009/967/840/21/665/,655
538,lotd,CCCCCC,dorsal limb,1109,21,/997/1009/967/840/21/538/,528
459,aolt,CCCCCC,accessory olfactory tract,1110,21,/997/1009/967/840/21/459/,449
900,aco,CCCCCC,"anterior commissure, olfactory limb",1111,840,/997/1009/967/840/900/,890
848,IIn,CCCCCC,optic nerve,1112,967,/997/1009/967/848/,838
876,aot,CCCCCC,accessory optic tract,1113,848,/997/1009/967/848/876/,866
916,bsc,CCCCCC,brachium of the superior colliculus,1114,848,/997/1009/967/848/916/,906
336,csc,CCCCCC,superior colliculus commissure,1115,848,/997/1009/967/848/336/,326
117,och,CCCCCC,optic chiasm,1116,848,/997/1009/967/848/117/,112
125,opt,CCCCCC,optic tract,1117,848,/997/1009/967/848/125/,120
357,ttp,CCCCCC,tectothalamic pathway,1118,848,/997/1009/967/848/357/,347
832,IIIn,CCCCCC,oculomotor nerve,1119,967,/997/1009/967/832/,822
62,mlf,CCCCCC,medial longitudinal fascicle,1120,832,/997/1009/967/832/62/,57
158,pc,CCCCCC,posterior commissure,1121,832,/997/1009/967/832/158/,153
911,IVn,CCCCCC,trochlear nerve,1122,967,/997/1009/967/911/,901
384,IVd,CCCCCC,trochlear nerve decussation,1123,911,/997/1009/967/911/384/,374
710,VIn,CCCCCC,abducens nerve,1124,967,/997/1009/967/710/,700
901,Vn,CCCCCC,trigeminal nerve,1125,967,/997/1009/967/901/,891
93,moV,CCCCCC,motor root of the trigeminal nerve,1126,901,/997/1009/967/901/93/,88
229,sV,CCCCCC,sensory root of the trigeminal nerve,1127,901,/997/1009/967/901/229/,222
705,mtV,CCCCCC,midbrain tract of the trigeminal nerve,1128,229,/997/1009/967/901/229/705/,695
794,sptV,CCCCCC,spinal tract of the trigeminal nerve,1129,229,/997/1009/967/901/229/794/,784
798,VIIn,CCCCCC,facial nerve,1130,967,/997/1009/967/798/,788
1131,iVIIn,CCCCCC,intermediate nerve,1131,798,/997/1009/967/798/1131/,1117
1116,gVIIn,CCCCCC,genu of the facial nerve,1132,798,/997/1009/967/798/1116/,1104
933,VIIIn,CCCCCC,vestibulocochlear nerve,1133,967,/997/1009/967/933/,923
1076,cvb,CCCCCC,efferent cochleovestibular bundle,1134,933,/997/1009/967/933/1076/,1065
413,vVIIIn,CCCCCC,vestibular nerve,1135,933,/997/1009/967/933/413/,403
948,cVIIIn,CCCCCC,cochlear nerve,1136,933,/997/1009/967/933/948/,938
841,tb,CCCCCC,trapezoid body,1137,948,/997/1009/967/933/948/841/,831
641,ias,CCCCCC,intermediate acoustic stria,1138,948,/997/1009/967/933/948/641/,631
506,das,CCCCCC,dorsal acoustic stria,1139,948,/997/1009/967/933/948/506/,496
658,ll,CCCCCC,lateral lemniscus,1140,948,/997/1009/967/933/948/658/,648
633,cic,CCCCCC,inferior colliculus commissure,1141,948,/997/1009/967/933/948/633/,623
482,bic,CCCCCC,brachium of the inferior colliculus,1142,948,/997/1009/967/933/948/482/,472
808,IXn,CCCCCC,glossopharyngeal nerve,1143,967,/997/1009/967/808/,798
917,Xn,CCCCCC,vagus nerve,1144,967,/997/1009/967/917/,907
237,ts,CCCCCC,solitary tract,1145,917,/997/1009/967/917/237/,230
717,XIn,CCCCCC,accessory spinal nerve,1146,967,/997/1009/967/717/,707
813,XIIn,CCCCCC,hypoglossal nerve,1147,967,/997/1009/967/813/,803
925,vrt,CCCCCC,ventral roots,1148,967,/997/1009/967/925/,915
792,drt,CCCCCC,dorsal roots,1149,967,/997/1009/967/792/,782
932,cett,CCCCCC,cervicothalamic tract,1150,792,/997/1009/967/792/932/,922
570,dl,CCCCCC,dorsolateral fascicle,1151,932,/997/1009/967/792/932/570/,560
522,dcm,CCCCCC,dorsal commissure of the spinal cord,1152,932,/997/1009/967/792/932/522/,512
858,vc,CCCCCC,ventral commissure of the spinal cord,1153,932,/997/1009/967/792/932/858/,848
586,fpr,CCCCCC,fasciculus proprius,1154,932,/997/1009/967/792/932/586/,576
514,dc,CCCCCC,dorsal column,1155,932,/997/1009/967/792/932/514/,504
380,cuf,CCCCCC,cuneate fascicle,1156,514,/997/1009/967/792/932/514/380/,370
388,grf,CCCCCC,gracile fascicle,1157,514,/997/1009/967/792/932/514/388/,378
396,iaf,CCCCCC,internal arcuate fibers,1158,514,/997/1009/967/792/932/514/396/,386
697,ml,CCCCCC,medial lemniscus,1159,932,/997/1009/967/792/932/697/,687
871,sst,CCCCCC,spinothalamic tract,1160,967,/997/1009/967/871/,861
29,sttl,CCCCCC,lateral spinothalamic tract,1161,871,/997/1009/967/871/29/,26
389,sttv,CCCCCC,ventral spinothalamic tract,1162,871,/997/1009/967/871/389/,379
245,scrt,CCCCCC,spinocervical tract,1163,871,/997/1009/967/871/245/,238
261,sop,CCCCCC,spino-olivary pathway,1164,871,/997/1009/967/871/261/,254
270,srp,CCCCCC,spinoreticular pathway,1165,871,/997/1009/967/871/270/,262
293,svp,CCCCCC,spinovestibular pathway,1166,871,/997/1009/967/871/293/,283
277,stp,CCCCCC,spinotectal pathway,1167,871,/997/1009/967/871/277/,268
253,shp,CCCCCC,spinohypothalamic pathway,1168,871,/997/1009/967/871/253/,246
285,step,CCCCCC,spinotelenchephalic pathway,1169,871,/997/1009/967/871/285/,275
627,hht,CCCCCC,hypothalamohypophysial tract,1170,285,/997/1009/967/871/285/627/,617
960,cbf,CCCCCC,cerebellum related fiber tracts,1171,1009,/997/1009/960/,950
744,cbc,CCCCCC,cerebellar commissure,1172,960,/997/1009/960/744/,734
752,cbp,CCCCCC,cerebellar peduncles,1173,960,/997/1009/960/752/,742
326,scp,CCCCCC,superior cerebelar peduncles,1174,752,/997/1009/960/752/326/,316
812,dscp,CCCCCC,superior cerebellar peduncle decussation,1175,326,/997/1009/960/752/326/812/,802
85,sct,CCCCCC,spinocerebellar tract,1176,812,/997/1009/960/752/326/812/85/,80
850,uf,CCCCCC,uncinate fascicle,1177,326,/997/1009/960/752/326/850/,840
866,sctv,CCCCCC,ventral spinocerebellar tract,1178,326,/997/1009/960/752/326/866/,856
78,mcp,CCCCCC,middle cerebellar peduncle,1179,752,/997/1009/960/752/78/,73
1123,icp,CCCCCC,inferior cerebellar peduncle,1180,752,/997/1009/960/752/1123/,1110
553,sctd,CCCCCC,dorsal spinocerebellar tract,1181,1123,/997/1009/960/752/1123/553/,543
499,cct,CCCCCC,cuneocerebellar tract,1182,1123,/997/1009/960/752/1123/499/,489
650,jrb,CCCCCC,juxtarestiform body,1183,1123,/997/1009/960/752/1123/650/,640
490,bct,CCCCCC,bulbocerebellar tract,1184,1123,/997/1009/960/752/1123/490/,480
404,oct,CCCCCC,olivocerebellar tract,1185,490,/997/1009/960/752/1123/490/404/,394
410,rct,CCCCCC,reticulocerebellar tract,1186,490,/997/1009/960/752/1123/490/410/,400
373,tct,CCCCCC,trigeminocerebellar tract,1187,752,/997/1009/960/752/373/,363
728,arb,CCCCCC,arbor vitae,1188,960,/997/1009/960/728/,718
484682512,scwm,CCCCCC,supra-callosal cerebral white matter,1189,1009,/997/1009/484682512/,1280
983,lfbs,CCCCCC,lateral forebrain bundle system,1190,1009,/997/1009/983/,973
776,cc,CCCCCC,corpus callosum,1191,983,/997/1009/983/776/,766
956,fa,CCCCCC,"corpus callosum, anterior forceps",1192,776,/997/1009/983/776/956/,946
579,ec,CCCCCC,external capsule,1193,956,/997/1009/983/776/956/579/,569
964,ee,CCCCCC,"corpus callosum, extreme capsule",1194,776,/997/1009/983/776/964/,954
1108,ccg,CCCCCC,genu of corpus callosum,1195,776,/997/1009/983/776/1108/,1097
971,fp,CCCCCC,"corpus callosum, posterior forceps",1196,776,/997/1009/983/776/971/,961
979,ccr,CCCCCC,"corpus callosum, rostrum",1197,776,/997/1009/983/776/979/,969
484682516,ccb,CCCCCC,"corpus callosum, body",1198,776,/997/1009/983/776/484682516/,1281
986,ccs,CCCCCC,"corpus callosum, splenium",1199,776,/997/1009/983/776/986/,976
784,cst,CCCCCC,corticospinal tract,1200,983,/997/1009/983/784/,774
6,int,CCCCCC,internal capsule,1201,784,/997/1009/983/784/6/,5
924,cpd,CCCCCC,cerebal peduncle,1202,784,/997/1009/983/784/924/,914
1036,cte,CCCCCC,corticotectal tract,1203,784,/997/1009/983/784/1036/,1025
1012,crt,CCCCCC,corticorubral tract,1204,784,/997/1009/983/784/1012/,1002
1003,cpt,CCCCCC,corticopontine tract,1205,784,/997/1009/983/784/1003/,993
994,cbt,CCCCCC,corticobulbar tract,1206,784,/997/1009/983/784/994/,984
190,py,CCCCCC,pyramid,1207,784,/997/1009/983/784/190/,183
198,pyd,CCCCCC,pyramidal decussation,1208,784,/997/1009/983/784/198/,191
1019,cstc,CCCCCC,"corticospinal tract, crossed",1209,784,/997/1009/983/784/1019/,1008
1028,cstu,CCCCCC,"corticospinal tract, uncrossed",1210,784,/997/1009/983/784/1028/,1017
896,lfbst,CCCCCC,thalamus related,1211,983,/997/1009/983/896/,886
1092,em,CCCCCC,external medullary lamina of the thalamus,1212,896,/997/1009/983/896/1092/,1081
14,im,CCCCCC,internal medullary lamina of the thalamus,1213,896,/997/1009/983/896/14/,12
86,mtc,CCCCCC,middle thalamic commissure,1214,896,/997/1009/983/896/86/,81
365,tp,CCCCCC,thalamic peduncles,1215,896,/997/1009/983/896/365/,355
484682520,or,CCCCCC,optic radiation,1216,896,/997/1009/983/896/484682520/,1282
484682524,ar,CCCCCC,auditory radiation,1217,896,/997/1009/983/896/484682524/,1283
1000,eps,CCCCCC,extrapyramidal fiber systems,1218,1009,/997/1009/1000/,990
760,epsc,CCCCCC,cerebral nuclei related,1219,1000,/997/1009/1000/760/,750
142,pap,CCCCCC,pallidothalamic pathway,1220,760,/997/1009/1000/760/142/,137
102,nst,CCCCCC,nigrostriatal tract,1221,760,/997/1009/1000/760/102/,97
109,ntt,CCCCCC,nigrothalamic fibers,1222,760,/997/1009/1000/760/109/,104
134,ptf,CCCCCC,pallidotegmental fascicle,1223,760,/997/1009/1000/760/134/,129
309,snp,CCCCCC,striatonigral pathway,1224,760,/997/1009/1000/760/309/,299
317,stf,CCCCCC,subthalamic fascicle,1225,760,/997/1009/1000/760/317/,307
877,tsp,CCCCCC,tectospinal pathway,1226,1000,/997/1009/1000/877/,867
1051,tspd,CCCCCC,direct tectospinal pathway,1227,877,/997/1009/1000/877/1051/,1040
1060,dtd,CCCCCC,doral tegmental decussation,1228,877,/997/1009/1000/877/1060/,1049
1043,tspc,CCCCCC,crossed tectospinal pathway,1229,877,/997/1009/1000/877/1043/,1032
863,rust,CCCCCC,rubrospinal tract,1230,1000,/997/1009/1000/863/,853
397,vtd,CCCCCC,ventral tegmental decussation,1231,863,/997/1009/1000/863/397/,387
221,rrt,CCCCCC,rubroreticular tract,1232,863,/997/1009/1000/863/221/,214
736,ctb,CCCCCC,central tegmental bundle,1233,1000,/997/1009/1000/736/,726
855,rst,CCCCCC,retriculospinal tract,1234,1000,/997/1009/1000/855/,845
205,rstl,CCCCCC,"retriculospinal tract, lateral part",1235,855,/997/1009/1000/855/205/,198
213,rstm,CCCCCC,"retriculospinal tract, medial part",1236,855,/997/1009/1000/855/213/,206
941,vsp,CCCCCC,vestibulospinal pathway,1237,1000,/997/1009/1000/941/,931
991,mfbs,CCCCCC,medial forebrain bundle system,1238,1009,/997/1009/991/,981
768,mfbc,CCCCCC,cerebrum related,1239,991,/997/1009/991/768/,758
884,amc,CCCCCC,amygdalar capsule,1240,768,/997/1009/991/768/884/,874
892,apd,CCCCCC,ansa peduncularis,1241,768,/997/1009/991/768/892/,882
908,act,CCCCCC,"anterior commissure, temporal limb",1242,768,/997/1009/991/768/908/,898
940,cing,CCCCCC,cingulum bundle,1243,768,/997/1009/991/768/940/,930
1099,fxs,CCCCCC,fornix system,1244,768,/997/1009/991/768/1099/,1088
466,alv,CCCCCC,alveus,1245,1099,/997/1009/991/768/1099/466/,456
530,df,CCCCCC,dorsal fornix,1246,1099,/997/1009/991/768/1099/530/,520
603,fi,CCCCCC,fimbria,1247,1099,/997/1009/991/768/1099/603/,593
745,fxprg,CCCCCC,"precommissural fornix, general",1248,1099,/997/1009/991/768/1099/745/,735
420,db,CCCCCC,precommissural fornix diagonal band,1249,745,/997/1009/991/768/1099/745/420/,410
737,fxpo,CCCCCC,postcommissural fornix,1250,1099,/997/1009/991/768/1099/737/,727
428,mct,CCCCCC,medial corticohypothalamic tract,1251,737,/997/1009/991/768/1099/737/428/,418
436,fx,CCCCCC,columns of the fornix,1252,737,/997/1009/991/768/1099/737/436/,426
618,hc,CCCCCC,hippocampal commissures,1253,1099,/997/1009/991/768/1099/618/,608
443,dhc,CCCCCC,dorsal hippocampal commissure,1254,618,/997/1009/991/768/1099/618/443/,433
449,vhc,CCCCCC,ventral hippocampal commissure,1255,618,/997/1009/991/768/1099/618/449/,439
713,per,CCCCCC,perforant path,1256,1099,/997/1009/991/768/1099/713/,703
474,ab,CCCCCC,angular path,1257,1099,/997/1009/991/768/1099/474/,464
37,lab,CCCCCC,longitudinal association bundle,1258,768,/997/1009/991/768/37/,33
301,st,CCCCCC,stria terminalis,1259,768,/997/1009/991/768/301/,291
484682528,stc,CCCCCC,commissural branch of stria terminalis,1260,301,/997/1009/991/768/301/484682528/,1284
824,mfsbshy,CCCCCC,hypothalamus related,1261,991,/997/1009/991/824/,814
54,mfb,CCCCCC,medial forebrain bundle,1262,824,/997/1009/991/824/54/,49
405,vlt,CCCCCC,ventrolateral hypothalamic tract,1263,824,/997/1009/991/824/405/,395
174,poc,CCCCCC,preoptic commissure,1264,824,/997/1009/991/824/174/,168
349,sup,CCCCCC,supraoptic commissures,1265,824,/997/1009/991/824/349/,339
817,supa,CCCCCC,"supraoptic commissures, anterior",1266,349,/997/1009/991/824/349/817/,807
825,supd,CCCCCC,"supraoptic commissures, dorsal",1267,349,/997/1009/991/824/349/825/,815
833,supv,CCCCCC,"supraoptic commissures, ventral",1268,349,/997/1009/991/824/349/833/,823
166,pmx,CCCCCC,premammillary commissure,1269,824,/997/1009/991/824/166/,161
341,smd,CCCCCC,supramammillary decussation,1270,824,/997/1009/991/824/341/,331
182,php,CCCCCC,propriohypothalamic pathways,1271,824,/997/1009/991/824/182/,175
762,phpd,CCCCCC,"propriohypothalamic pathways, dorsal",1272,182,/997/1009/991/824/182/762/,752
770,phpl,CCCCCC,"propriohypothalamic pathways, lateral",1273,182,/997/1009/991/824/182/770/,760
779,phpm,CCCCCC,"propriohypothalamic pathways, medial",1274,182,/997/1009/991/824/182/779/,769
787,phpv,CCCCCC,"propriohypothalamic pathways, ventral",1275,182,/997/1009/991/824/182/787/,777
150,pvbh,CCCCCC,periventricular bundle of the hypothalamus,1276,824,/997/1009/991/824/150/,145
46,mfbsma,CCCCCC,mammillary related,1277,824,/997/1009/991/824/46/,41
753,pm,CCCCCC,principal mammillary tract,1278,46,/997/1009/991/824/46/753/,743
690,mtt,CCCCCC,mammillothalamic tract,1279,46,/997/1009/991/824/46/690/,680
681,mtg,CCCCCC,mammillotegmental tract,1280,46,/997/1009/991/824/46/681/,671
673,mp,CCCCCC,mammillary peduncle,1281,46,/997/1009/991/824/46/673/,663
1068,mfbst,CCCCCC,dorsal thalamus related,1282,824,/997/1009/991/824/1068/,1057
722,pvbt,CCCCCC,periventricular bundle of the thalamus,1283,1068,/997/1009/991/824/1068/722/,712
1083,mfbse,CCCCCC,epithalamus related,1284,824,/997/1009/991/824/1083/,1072
802,sm,CCCCCC,stria medullaris,1285,1083,/997/1009/991/824/1083/802/,792
595,fr,CCCCCC,fasciculus retroflexus,1286,1083,/997/1009/991/824/1083/595/,585
611,hbc,CCCCCC,habenular commissure,1287,1083,/997/1009/991/824/1083/611/,601
730,PIS,CCCCCC,pineal stalk,1288,1083,/997/1009/991/824/1083/730/,720
70,mfbsm,CCCCCC,midbrain related,1289,824,/997/1009/991/824/70/,65
547,dlf,CCCCCC,dorsal longitudinal fascicle,1290,70,/997/1009/991/824/70/547/,537
563,dtt,CCCCCC,dorsal tegmental tract,1291,70,/997/1009/991/824/70/563/,553
73,VS,AAAAAA,ventricular systems,1292,997,/997/73/,68
81,VL,AAAAAA,lateral ventricle,1293,73,/997/73/81/,76
89,RC,AAAAAA,rhinocele,1294,81,/997/73/81/89/,84
98,SEZ,AAAAAA,subependymal zone,1295,81,/997/73/81/98/,93
108,chpl,AAAAAA,choroid plexus,1296,81,/997/73/81/108/,103
116,chfl,AAAAAA,choroid fissure,1297,81,/997/73/81/116/,111
124,IVF,AAAAAA,interventricular foramen,1298,73,/997/73/124/,119
129,V3,AAAAAA,third ventricle,1299,73,/997/73/129/,124
140,AQ,AAAAAA,cerebral aqueduct,1300,73,/997/73/140/,135
145,V4,AAAAAA,fourth ventricle,1301,73,/997/73/145/,140
153,V4r,AAAAAA,lateral recess,1302,145,/997/73/145/153/,148
164,c,AAAAAA,"central canal, spinal cord/medulla",1303,73,/997/73/164/,159
1024,grv,AAAAAA,grooves,1304,997,/997/1024/,1013
1032,grv of CTX,AAAAAA,grooves of the cerebral cortex,1305,1024,/997/1024/1032/,1021
1055,eg,AAAAAA,endorhinal groove,1306,1032,/997/1024/1032/1055/,1044
1063,hf,AAAAAA,hippocampal fissure,1307,1032,/997/1024/1032/1063/,1052
1071,rf,AAAAAA,rhinal fissure,1308,1032,/997/1024/1032/1071/,1060
1078,ri,AAAAAA,rhinal incisure,1309,1032,/997/1024/1032/1078/,1067
1040,grv of CBX,AAAAAA,grooves of the cerebellar cortex,1310,1024,/997/1024/1040/,1029
1087,pce,AAAAAA,precentral fissure,1311,1040,/997/1024/1040/1087/,1076
